CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,P_Area_km2
968,-5.29731,6.88935,64.0074,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,64.0074
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,44.92199
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,15.20226
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,1272.78864
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,34.31817
970,-4.0558,5.4899,9.81467,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,9.81467
971,-5.14136,9.86594,643.25691,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,643.25691
972,-4.06911,5.35173,0.34135,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.34135
973,-6.65127,4.77803,8.12856,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,8.12856
974,-5.72015,8.13748,752.66391,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,752.66391
975,-4.05409,5.47163,4.48023,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,4.48023
976,-2.95294,7.94318,161.64231,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,161.64231
977,-4.08066,5.32331,0.56878,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.56878
978,-6.20208,9.5466,850.65442,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,850.65442
979,-4.02114,5.30574,1.40486,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.40486
980,-6.52241,7.293,117.37182,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,117.37182
981,-6.93234,7.95702,1533.09998,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,860.31514
981,-6.93234,7.95702,1533.09998,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,569.8875
981,-6.93234,7.95702,1533.09998,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,102.89733
982,-3.98066,5.36154,0.67494,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.67494
983,-4.55474,5.66173,182.89938,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,182.89938
984,-5.39928,9.61511,510.85802,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,510.85802
985,-5.90912,6.62776,103.27629,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,103.27629
986,-4.93111,6.07042,332.0079,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,307.25034
986,-4.93111,6.07042,332.0079,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,24.75756
987,-3.97438,5.40879,3.89441,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,3.89441
988,-6.0388,5.30871,250.94731,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,250.94731
989,-7.83981,8.09083,876.72907,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,667.41641
989,-7.83981,8.09083,876.72907,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,209.31265
990,-4.07902,5.35332,0.88675,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.88675
991,-6.09927,9.34565,1519.64102,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,1491.1101
991,-6.09927,9.34565,1519.64102,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,28.53092
992,-3.94186,5.25223,2.05206,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.05206
993,-6.02397,8.41234,995.44777,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,6.69218
993,-6.02397,8.41234,995.44777,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,988.75559
994,-4.02668,5.32855,0.3525,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.3525
995,-3.99964,5.37177,0.62512,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.62512
996,-3.9987,5.34812,0.56079,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.56079
997,-6.4421,6.85623,9.67708,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,9.67708
999,-7.08051,4.67466,176.37832,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,176.37832
1000,-4.02345,5.32824,0.11306,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.11306
1001,-2.7538,7.99668,138.17203,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,138.17203
1002,-4.70106,6.64236,140.92123,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,5.51909
1002,-4.70106,6.64236,140.92123,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,135.40214
1003,-7.78446,7.86074,1469.81758,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,356.37469
1003,-7.78446,7.86074,1469.81758,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,1113.44289
1004,-3.9588,5.3265,2.32286,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.32286
1005,-3.97796,5.39043,0.88802,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.88802
1006,-3.99618,5.29805,0.3425,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.3425
1007,-5.92179,6.61049,114.91139,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,114.91139
1008,-4.09736,5.37778,4.34078,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,4.34078
1009,-3.18649,6.08752,293.3725,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,69.21674
1009,-3.18649,6.08752,293.3725,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,224.15576
1010,-4.2262,5.32006,56.93361,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,56.93361
1011,-4.18117,5.33832,30.69671,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,30.69671
1012,-5.27362,6.79356,2.35213,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,2.35213
1013,-4.06489,5.35407,0.54671,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.54671
1014,-2.68734,8.13737,972.61162,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,972.61162
1015,-6.81946,5.76064,208.47741,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,208.47741
1016,-6.61502,5.77325,56.74553,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,56.74553
1017,-4.07593,5.37385,1.12737,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.12737
1018,-4.0129,5.44349,0.73737,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.73737
1019,-3.98932,5.39411,0.67571,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.67571
1020,-4.07382,5.34285,0.31592,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.31592
1021,-5.74737,6.97708,84.65364,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,84.65364
1022,-3.97647,5.30824,0.54013,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.54013
1023,-3.913,5.24845,0.81747,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.81747
1024,-4.08849,5.33392,0.33611,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.33611
1025,-4.00063,5.3346,0.35385,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.35385
1026,-4.03299,5.35449,0.47215,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.47215
1027,-3.94374,5.30919,1.07071,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.07071
1028,-4.04476,5.43637,3.76716,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,3.76716
1029,-3.95642,5.38399,4.01744,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,4.01744
1030,-4.01997,5.32783,0.07628,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.07628
1031,-3.99222,5.40626,0.87774,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.87774
1032,-6.47044,6.88843,22.72273,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,22.72273
1033,-4.02812,5.42649,2.26356,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.26356
1034,-3.99394,5.37558,0.43921,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.43921
1035,-3.96884,5.35584,0.70963,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.70963
1036,-3.99796,5.33512,0.30838,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.30838
1037,-3.99997,5.40383,0.40375,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.40375
1038,-4.05923,5.43652,10.9378,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,10.9378
1039,-4.02071,5.35506,0.1381,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.1381
1040,-4.10196,5.32932,0.91228,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.91228
1041,-5.28151,6.69812,165.12165,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,165.12165
1042,-7.1747,8.47557,2222.70147,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,1075.58767
1042,-7.1747,8.47557,2222.70147,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,1031.35665
1042,-7.1747,8.47557,2222.70147,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,115.75714
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,300.37095
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,3.58943
1044,-5.31381,9.31672,503.99837,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,108.08993
1044,-5.31381,9.31672,503.99837,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,395.90844
1045,-6.16271,7.59566,488.51317,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,111.71313
1045,-6.16271,7.59566,488.51317,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,40.30249
1045,-6.16271,7.59566,488.51317,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,336.49754
1046,-6.1484,7.5487,257.05165,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,254.94491
1046,-6.1484,7.5487,257.05165,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,2.10674
1047,-3.99323,5.35492,0.73909,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.73909
1048,-3.96647,5.37057,0.76675,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.76675
1049,-5.06445,6.26742,260.26824,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,64.58289
1049,-5.06445,6.26742,260.26824,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,195.68536
1050,-3.05073,7.98661,226.34348,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,226.34348
1051,-7.35171,4.40874,80.72419,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,80.72419
1052,-5.17608,9.05753,1875.35707,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,44.26207
1052,-5.17608,9.05753,1875.35707,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,1831.095
1053,-5.71586,5.95243,245.82574,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,245.82574
1054,-6.40686,6.81041,126.40388,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,126.40388
1055,-7.43772,5.91089,1417.57678,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,1417.57678
1056,-2.97821,7.24704,119.63345,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,119.63345
1057,-6.78784,5.76018,117.25877,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,117.25877
1058,-3.14989,7.82115,261.70382,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,261.70382
1059,-3.29459,7.18592,462.85871,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,303.59279
1059,-3.29459,7.18592,462.85871,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,159.26592
1060,-3.18092,7.32411,500.29846,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,32.10798
1060,-3.18092,7.32411,500.29846,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,468.19047
1062,-4.07835,5.31846,1.97331,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.97331
1063,-6.43264,6.89383,19.03406,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,19.03406
1064,-6.05648,6.11685,117.09006,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,117.09006
1065,-8.12547,7.0278,213.68612,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,213.68612
1066,-5.64045,9.4444,58.113,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,58.113
1067,-5.97605,6.39119,175.96991,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,168.31085
1067,-5.97605,6.39119,175.96991,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,7.65906
1068,-8.19148,7.18577,272.4507,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,272.4507
1069,-4.07393,5.32968,0.34095,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.34095
1070,-3.94638,5.34052,1.96914,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.96914
1071,-7.24635,6.75977,248.68458,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,248.68458
1072,-5.27403,6.82504,3.61535,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,3.61535
1073,-3.02598,5.14076,84.06385,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,84.06385
1074,-4.83646,5.8993,161.44972,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,161.44972
1075,-5.96234,5.19268,307.49444,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,307.49444
1076,-5.22529,7.14027,149.42102,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,149.42102
1077,-5.22684,7.16097,106.99421,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,106.99421
1078,-5.15445,5.6064,386.54103,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.05505
1078,-5.15445,5.6064,386.54103,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,386.48599
1079,-5.31433,9.67826,461.95916,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,461.95916
1080,-7.26132,9.51785,1863.41643,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,1863.41643
1081,-4.60536,6.51537,410.46799,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,33.38529
1081,-4.60536,6.51537,410.46799,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,377.0827
1082,-4.77986,7.40748,240.19472,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,211.1152
1082,-4.77986,7.40748,240.19472,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,29.07952
1083,-5.75291,8.44871,1400.60394,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,225.15689
1083,-5.75291,8.44871,1400.60394,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,273.11617
1083,-5.75291,8.44871,1400.60394,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,902.33087
1084,-5.72526,8.17923,380.95955,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,380.95955
1085,-7.47771,10.33107,1605.47183,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,1605.47183
1086,-3.06024,7.22045,170.65642,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,170.65642
1087,-7.44443,7.37609,143.36942,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,143.36942
1088,-4.95674,8.14478,1127.86895,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,1127.86895
1089,-6.38495,10.47301,1587.53487,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,1541.06944
1089,-6.38495,10.47301,1587.53487,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,46.46543
1090,-8.48424,6.53417,219.22185,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,219.22185
1091,-5.86879,6.09073,158.09989,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,158.09989
1092,-4.95334,5.89672,232.33986,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,178.64914
1092,-4.95334,5.89672,232.33986,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,53.69072
1093,-5.49824,6.92656,85.30799,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,63.27197
1093,-5.49824,6.92656,85.30799,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,22.03602
1094,-6.10715,8.30269,1071.33821,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,1071.33821
1095,-5.70189,9.93417,595.1391,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,595.1391
1096,-6.19496,8.07038,588.33128,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,588.33128
1097,-5.64284,6.34325,122.4957,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,122.4957
1098,-6.46502,6.94514,100.17789,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,100.17789
1099,-5.67563,8.81967,1657.9419,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,939.31293
1099,-5.67563,8.81967,1657.9419,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,718.62897
1100,-3.94335,5.32931,4.45998,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,4.45998
1101,-7.68257,8.28643,471.0204,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,471.0204
1102,-7.6837,8.27594,1021.94449,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,847.51004
1102,-7.6837,8.27594,1021.94449,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,174.43445
1103,-6.51971,5.29364,226.81424,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,226.81424
1104,-4.80471,5.14961,151.72186,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,151.72186
1105,-8.43793,6.57632,228.70699,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,203.70086
1105,-8.43793,6.57632,228.70699,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,25.00613
1106,-5.01708,6.55424,60.41695,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,60.41695
1107,-5.72954,10.38016,529.7022,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,529.7022
1108,-6.51098,9.907,798.17521,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,786.70736
1108,-6.51098,9.907,798.17521,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,11.46785
1109,-4.537,5.30014,194.84834,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,194.84834
1110,-2.98189,7.53876,456.10685,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,456.10685
1111,-4.0087,5.30425,0.36215,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.36215
1112,-5.01455,7.67953,4.33656,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,4.33656
1113,-4.05971,5.3284,0.49915,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.49915
1114,-4.05164,5.46018,3.79162,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,3.79162
1115,-4.00469,5.28153,1.18826,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.18826
1116,-4.07657,5.36336,1.01753,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.01753
1117,-4.73605,6.66258,233.47313,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,21.25841
1117,-4.73605,6.66258,233.47313,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,212.21472
1118,-6.64351,7.41285,189.28442,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,189.28442
1119,-5.58228,7.66614,331.66908,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,87.00253
1119,-5.58228,7.66614,331.66908,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,235.42007
1119,-5.58228,7.66614,331.66908,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,9.24648
1120,-6.99726,7.46648,825.84049,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,301.44286
1120,-6.99726,7.46648,825.84049,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,524.39763
1121,-6.47807,7.37599,380.57658,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,65.67748
1121,-6.47807,7.37599,380.57658,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,314.89911
1122,-3.97683,5.35145,0.39407,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.39407
1123,-4.14637,5.38353,48.59741,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,48.59741
1124,-4.01815,5.43178,0.5963,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.5963
1125,-4.00767,5.30777,0.28782,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.28782
1126,-4.0194,5.26851,15.91426,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,15.91426
1127,-4.07344,5.33927,0.50937,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.50937
1128,-4.01321,5.41305,0.71991,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.71991
1129,-4.06794,5.3466,0.27505,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.27505
1130,-6.78699,4.9242,372.17211,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,372.17211
1131,-4.02197,5.36649,0.74297,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.74297
1132,-4.1067,5.33492,0.98213,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.98213
1133,-7.02806,6.17426,725.71097,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,477.43441
1133,-7.02806,6.17426,725.71097,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,248.27656
1134,-6.60053,5.95903,44.29064,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,44.29064
1135,-3.39672,6.9481,196.31098,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,196.31098
1136,-3.96198,5.81896,258.52118,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,190.31154
1136,-3.96198,5.81896,258.52118,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,68.20964
1137,-3.64934,6.18995,172.45693,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,172.45693
1138,-3.96887,5.39204,2.49339,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.49339
1139,-6.50883,5.973,101.34619,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,101.34619
1140,-5.25721,6.84096,5.60231,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,5.60231
1141,-4.08516,5.34528,0.55194,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.55194
1142,-5.85137,6.70674,219.63099,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,219.63099
1143,-3.96718,7.73212,612.05091,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,512.94372
1143,-3.96718,7.73212,612.05091,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,99.10719
1144,-3.63028,5.25206,63.23679,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,63.23679
1145,-3.16087,5.80487,318.03289,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,318.03289
1146,-4.00722,5.41814,0.60086,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.60086
1147,-5.10758,5.27008,389.42261,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,91.93085
1147,-5.10758,5.27008,389.42261,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,297.49176
1148,-4.07045,5.32265,1.011,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.011
1149,-4.07824,5.34235,0.57484,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.57484
1150,-4.08983,5.36603,1.03136,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.03136
1151,-5.8321,6.4074,188.7892,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,188.7892
1152,-3.69119,8.09256,1892.22215,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,3.73845
1152,-3.69119,8.09256,1892.22215,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,1888.4837
1153,-7.48596,6.22228,642.55413,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,642.55413
1154,-6.03688,6.92609,112.9182,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,112.9182
1155,-6.37152,10.08552,643.19664,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,643.19664
1156,-5.26091,6.80988,1.89571,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,1.89571
1157,-6.66027,6.96702,355.0573,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,355.0573
