CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,P_Area_km2
739,-4.02298,5.32823,0.06836,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.06836
1062,-4.07835,5.31846,1.97331,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.97331
418,-4.01328,5.30081,0.92543,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.92543
68,-4.36297,5.20677,41.8118,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,41.8118
230,-2.80198,8.04267,44.88389,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,44.88389
835,-4.47913,5.97389,191.16848,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,161.35765
835,-4.47913,5.97389,191.16848,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,29.81083
810,-5.66405,10.1801,730.32989,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,537.14358
810,-5.66405,10.1801,730.32989,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,193.18631
48,-6.08808,6.0468,109.7944,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,109.7944
722,-3.74586,5.51104,105.66596,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,105.66596
750,-3.97731,5.29965,0.47384,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.47384
944,-3.56857,7.94023,777.51245,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,579.72776
944,-3.56857,7.94023,777.51245,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,197.78469
582,-6.19027,9.88316,1018.48308,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,712.34961
582,-6.19027,9.88316,1018.48308,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,306.13348
604,-5.36103,5.85231,161.45655,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,161.45655
184,-3.98118,5.3476,0.55102,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.55102
312,-4.00822,5.27596,1.3713,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.3713
1126,-4.0194,5.26851,15.91426,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,15.91426
691,-6.04864,6.01381,97.1038,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,97.1038
812,-6.07572,9.57592,1042.72366,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,51.21416
812,-6.07572,9.57592,1042.72366,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,991.50949
90,-4.00638,5.34298,0.48588,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.48588
987,-3.97438,5.40879,3.89441,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,3.89441
868,-5.8045,7.18268,611.25554,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,541.80967
868,-5.8045,7.18268,611.25554,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,23.75131
868,-5.8045,7.18268,611.25554,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,45.69456
916,-4.02332,5.35333,0.15187,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.15187
1102,-7.6837,8.27594,1021.94449,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,10,Biankouma,Département,Department,,,174.43445
1102,-7.6837,8.27594,1021.94449,57,CIV,Côte d'Ivoire,2,Bafing,3,Touba,Département,Department,,,847.51004
652,-4.15897,5.9765,176.78714,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,0.01399
652,-4.15897,5.9765,176.78714,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,176.77315
288,-6.68161,7.95491,503.71789,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,443.50039
288,-6.68161,7.95491,503.71789,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,60.21749
991,-6.09927,9.34565,1519.64102,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,28.53092
991,-6.09927,9.34565,1519.64102,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,157.52931
991,-6.09927,9.34565,1519.64102,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,1333.58079
840,-5.70236,5.3476,434.95177,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,320.70211
840,-5.70236,5.3476,434.95177,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,114.24966
648,-5.70526,6.22136,317.53199,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,104.59571
648,-5.70526,6.22136,317.53199,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,92.96397
648,-5.70526,6.22136,317.53199,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,119.97231
827,-3.84118,5.57972,238.88331,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,0.1091
827,-3.84118,5.57972,238.88331,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,238.77421
515,-7.4632,6.8994,584.71779,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,397.73175
515,-7.4632,6.8994,584.71779,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,9,Bangolo,Département,Department,,,84.15276
515,-7.4632,6.8994,584.71779,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,102.83328
823,-3.51488,6.72158,64.77866,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,64.77866
641,-6.35018,5.1427,196.11525,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,98.16413
641,-6.35018,5.1427,196.11525,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,97.95112
575,-6.19015,10.36224,516.24679,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,7.52175
575,-6.19015,10.36224,516.24679,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,175.05589
575,-6.19015,10.36224,516.24679,57,CIV,Côte d'Ivoire,14,Savanes,37,Tengréla,Département,Department,,Tingréla,333.66915
895,-4.00495,5.36895,1.1604,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.1604
928,-4.0259,5.41414,6.33463,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,6.33463
657,-3.97012,5.37289,0.81211,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.81211
450,-6.16847,6.67498,125.45146,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,3.12684
450,-6.16847,6.67498,125.45146,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,19.55832
450,-6.16847,6.67498,125.45146,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,81.69867
450,-6.16847,6.67498,125.45146,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,21.06762
357,-8.09237,6.4595,832.38978,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,832.38978
318,-3.95737,5.35801,0.90421,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.90421
1151,-5.8321,6.4074,188.7892,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,186.24745
1151,-5.8321,6.4074,188.7892,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,2.54175
432,-3.09357,8.52285,1598.72998,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,782.45716
432,-3.09357,8.52285,1598.72998,57,CIV,Côte d'Ivoire,19,Zanzan,49,Bouna,Département,Department,,,816.27282
911,-4.00986,5.26642,1.21668,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.21668
1130,-6.78699,4.9242,372.17211,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,372.17211
1009,-3.18649,6.08752,293.3725,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,224.15576
1009,-3.18649,6.08752,293.3725,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,69.21674
171,-4.09151,5.33845,0.50282,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.50282
1142,-5.85137,6.70674,219.63099,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,89.23055
1142,-5.85137,6.70674,219.63099,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,130.40044
1147,-5.10758,5.27008,389.42261,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,297.49176
1147,-5.10758,5.27008,389.42261,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,Département,Department,,,91.93085
130,-3.97927,5.36671,0.6766,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.6766
723,-7.27146,4.53905,309.96987,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,259.96349
723,-7.27146,4.53905,309.96987,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,50.00637
140,-6.65866,4.76788,2.59626,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,2.59626
69,-3.96111,5.26983,2.7803,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,2.7803
1022,-3.97647,5.30824,0.54013,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.54013
465,-6.58568,6.77757,227.65756,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,227.65756
1005,-3.97796,5.39043,0.88802,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.88802
905,-6.62746,5.11101,138.69758,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,138.69758
1194,-4.06141,5.35017,0.54982,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.54982
1069,-4.07393,5.32968,0.34095,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.34095
1051,-7.35171,4.40874,80.72419,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,80.72419
586,-3.16317,5.89888,312.01845,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,300.281
586,-3.16317,5.89888,312.01845,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,11.73745
626,-6.02167,6.61778,290.71797,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,30.89425
626,-6.02167,6.61778,290.71797,57,CIV,Côte d'Ivoire,10,Marahoué,24,Sinfra,Département,Department,,,199.83735
626,-6.02167,6.61778,290.71797,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,2.08417
626,-6.02167,6.61778,290.71797,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,57.9022
1037,-3.99997,5.40383,0.40375,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.40375
1215,-5.26448,7.2397,267.28122,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,53.12012
1215,-5.26448,7.2397,267.28122,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,214.16109
887,-4.34605,5.55206,286.65992,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,81.52369
887,-4.34605,5.55206,286.65992,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,205.13623
901,-3.99032,5.37279,0.89019,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.89019
1015,-6.81946,5.76064,208.47741,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,208.47741
468,-4.45989,5.33689,82.60483,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,82.60483
491,-4.44255,5.74175,122.26917,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,75.14868
491,-4.44255,5.74175,122.26917,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,47.12049
351,-6.04054,6.78645,283.68199,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,283.68199
734,-4.02278,5.34897,0.10566,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.10566
327,-5.51077,5.30166,323.13088,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,323.13088
1120,-6.99726,7.46648,825.84049,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,301.44286
1120,-6.99726,7.46648,825.84049,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,524.39763
52,-3.80244,5.47702,126.28884,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,126.28884
452,-5.95607,6.13905,24.75448,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,24.75448
387,-6.82034,5.20702,821.42953,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,0.5519
387,-6.82034,5.20702,821.42953,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,820.87762
1164,-3.37261,6.4347,320.19461,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,320.19461
961,-4.00561,5.26112,1.55014,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.55014
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,10,Biankouma,Département,Department,,,783.3236
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,489.46504
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,44.92199
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,34.31817
969,-7.1504,7.64023,1367.23106,57,CIV,Côte d'Ivoire,2,Bafing,3,Touba,Département,Department,,,15.20226
793,-5.79284,6.86385,185.82442,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,185.82442
46,-3.85541,6.35854,178.94931,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,178.94931
912,-3.97985,5.3398,0.69964,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.69964
608,-4.59598,9.17082,7801.66084,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,43,Dabakala,Département,Department,,,522.39336
608,-4.59598,9.17082,7801.66084,57,CIV,Côte d'Ivoire,19,Zanzan,49,Bouna,Département,Department,,,1976.9792
608,-4.59598,9.17082,7801.66084,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,5302.28829
824,-4.24341,7.07423,572.21664,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,80.99464
824,-4.24341,7.07423,572.21664,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,491.222
283,-4.0019,5.30783,0.40699,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.40699
884,-7.34826,6.63701,303.79006,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,301.41667
884,-7.34826,6.63701,303.79006,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,2.37339
1220,-4.62787,5.59192,497.35319,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,350.13191
1220,-4.62787,5.59192,497.35319,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,Département,Department,,,39.3224
1220,-4.62787,5.59192,497.35319,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,107.89888
333,-8.15226,7.25926,256.67686,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,11,Danané,Département,Department,,,256.67686
725,-3.98115,5.28791,0.33623,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.33623
1177,-6.59438,5.89035,80.0217,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,80.0217
477,-5.78888,5.16862,291.01327,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,144.01304
477,-5.78888,5.16862,291.01327,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,147.00024
407,-4.51743,5.68707,108.88705,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,2.66503
407,-4.51743,5.68707,108.88705,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,106.22202
815,-2.82152,5.28613,288.88813,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,288.88813
202,-4.36045,5.93845,185.44653,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,185.44653
404,-3.90797,5.2492,11.69358,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,11.69358
594,-4.63279,6.74012,189.311,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,189.311
578,-6.56854,8.39649,1970.03428,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,260.10572
578,-6.56854,8.39649,1970.03428,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,1709.92857
218,-4.00602,5.32849,0.16203,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.16203
323,-4.37554,5.31898,50.10402,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,50.10402
358,-4.0264,5.34135,0.49092,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.49092
625,-4.09114,5.34608,0.46336,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.46336
314,-6.62944,4.74513,6.06765,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,6.06765
101,-3.9688,5.34888,0.77349,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.77349
805,-5.27313,8.61868,2205.41799,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,43,Dabakala,Département,Department,,,150.55754
805,-5.27313,8.61868,2205.41799,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,Département,Department,,,2054.86045
209,-4.02644,5.35534,0.27949,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.27949
420,-4.02954,5.44615,3.28279,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,3.28279
590,-3.98813,5.42697,1.80898,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.80898
879,-3.99857,5.38657,1.58302,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.58302
784,-6.68881,6.37421,293.53191,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,293.53191
105,-4.04961,5.49369,30.56534,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,30.56534
837,-5.15328,5.8904,343.49092,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,343.49092
613,-7.45753,8.50366,1350.68695,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,0.00471
613,-7.45753,8.50366,1350.68695,57,CIV,Côte d'Ivoire,2,Bafing,3,Touba,Département,Department,,,1350.68223
938,-5.28468,7.45147,353.69562,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,353.69562
738,-4.01829,5.31585,0.1143,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.1143
769,-6.79654,8.97282,1886.52729,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,721.51384
769,-6.79654,8.97282,1886.52729,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,284.29811
769,-6.79654,8.97282,1886.52729,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,504.09499
769,-6.79654,8.97282,1886.52729,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,376.62035
656,-4.01914,5.36071,0.30619,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.30619
727,-3.94806,5.30186,1.06324,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.06324
502,-5.17329,6.71984,75.238,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,71.35176
502,-5.17329,6.71984,75.238,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,3.88623
897,-3.98442,5.29077,0.27285,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.27285
592,-6.55413,5.3972,130.04499,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,49.56593
592,-6.55413,5.3972,130.04499,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,80.47905
952,-2.98223,8.1486,458.0885,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,458.0885
167,-4.34099,6.16449,377.3419,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,0.00038
167,-4.34099,6.16449,377.3419,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,174.95174
167,-4.34099,6.16449,377.3419,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,202.38978
24,-5.82956,5.50368,513.9831,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,178.21191
24,-5.82956,5.50368,513.9831,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,93.26061
24,-5.82956,5.50368,513.9831,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,242.51057
161,-5.62566,9.4741,396.96248,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,396.96248
476,-5.84253,5.9913,286.12844,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,51.09784
476,-5.84253,5.9913,286.12844,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,235.0306
115,-3.76114,5.21027,31.42,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,31.42
1008,-4.09736,5.37778,4.34078,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,4.34078
1191,-4.00401,5.3969,0.56194,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.56194
